/media/My Passport/Data/globo/20090612_incidente_net//riolf334_CPU.rrd.xml-scale360.data_1,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_CPU.rrd.xml-scale360.data_2,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_CPU.rrd.xml-scale360.data_3,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_CPU.rrd.xml-scale360.data_4,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_1,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_2,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_3,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_4,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_5,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_6,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_7,/media/My Passport/Data/globo/20090612_incidente_net//riolf334_Memory.rrd.xml-scale360.data_8,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_CPU.rrd.xml-scale360.data_1,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_CPU.rrd.xml-scale360.data_2,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_CPU.rrd.xml-scale360.data_3,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_CPU.rrd.xml-scale360.data_4,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_1,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_2,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_3,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_4,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_5,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_6,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_7,/media/My Passport/Data/globo/20090612_incidente_net//riolf355_Memory.rrd.xml-scale360.data_8
6.994345929,0,1.639829478,790.4259937,8193108,8192956,16436808,94122.91902,8287078.919,0,644290.6425,4372871.375,211.2781252,0,18.57442541,567.9119498,8193108,8192968,32959992,166475.7318,8359443.732,0,534229.7021,6201269.196
6.972110596,0,1.730027136,790.3533091,8193108,8192956,16436808,94465.9963,8287421.996,0,644342.6047,4372977.281,216.7557381,0,18.60403517,562.6269231,8193108,8192968,32959992,167630.064,8360598.064,0,534268.3361,6200895.253
7.635070847,0,1.737839831,789.7066953,8193108,8192956,16436808,92354.90498,8285310.905,0,644376.8396,4372352.413,219.5706304,0,18.61615031,559.8171581,8193108,8192968,32959992,168636.3976,8361604.398,0,534449.7835,6200722.343
8.327315802,0,1.798124955,788.9092204,8193108,8192956,16436808,90077.18263,8283033.183,0,644426.8896,4370506.632,225.4164408,0,18.73107302,553.6893586,8193108,8192968,32959992,169191.5633,8362159.563,0,534550.1735,6199610.026
12.4649833,0,2.531677247,782.5426943,8193108,8192956,16436808,99275.69614,8292231.696,0,644523.531,4370037.367,230.6983009,0,18.86600254,542.5663093,8193108,8192968,32959992,599669.9181,8792637.918,0,536693.18,6230535.398
12.83018376,0,2.904022226,781.3020837,8193108,8192956,16436808,102560.4637,8295516.464,0,644642.8867,4371891.992,239.5030703,0,19.43283189,530.5025225,8193108,8192968,32959992,316673.7558,8509641.756,0,540488.9493,6301870.728
8.448607007,0,1.713817347,788.5110149,8193108,8192956,16436808,100425.5526,8293381.553,0,644737.5819,4367577.723,237.9911945,0,19.02550092,539.5503338,8193108,8192968,32959992,441336.0933,8634304.093,0,541414.4634,6307212.533
11.49871228,0,2.383751497,783.7496015,8193108,8192956,16436808,94112.46263,8287068.463,0,644846.7985,4368425.133,267.8161661,0,21.66702205,503.7093282,8193108,8192968,32959992,462247.2791,8655215.279,0,542442.618,6326168.354
13.50747546,0,3.022976961,780.4510434,8193108,8192956,16436808,87599.36758,8280555.368,0,644905.6952,4375165.564,272.4025889,0,22.59061435,495.658441,8193108,8192968,32959992,330686.3343,8523654.334,0,543066.9524,6349361.179
8.379284379,0,1.850006721,788.6024933,8193108,8192956,16436808,89230.99643,8282186.996,0,644959.8828,4370356.284,245.968696,0,21.22964884,529.6131876,8193108,8192968,32959992,256513.7385,8449481.739,0,543621.4843,6357502.628
6.933174518,0,1.679012673,790.5037051,8193108,8192956,16436808,95175.68067,8288131.681,0,645047.3363,4366155.461,230.2662076,0,20.63201277,547.1275593,8193108,8192968,32959992,188905.8037,8381873.804,0,544256.8588,6362513.914
7.059941499,0,1.615527398,790.4286384,8193108,8192956,16436808,93118.0653,8286074.065,0,645119.2121,4368512.686,225.4335313,0,20.23670733,552.1697188,8193108,8192968,32959992,164903.4612,8357871.461,0,544596.164,6367887.892
7.214529391,0,1.688734064,790.2989436,8193108,8192956,16436808,88900.88635,8281856.886,0,645201.7909,4366517.214,223.0230939,0,19.92955289,554.7191329,8193108,8192968,32959992,163797.7502,8356765.75,0,544281.4309,6360753.277
7.281960399,0,1.735550798,790.1571346,8193108,8192956,16436808,89704.20364,8282660.204,0,645292.4467,4364212.706,219.6827221,0,19.79079523,558.0831022,8193108,8192968,32959992,166583.9057,8359551.906,0,544186.837,6349336.784
7.433055972,0,1.745583659,789.9450209,8193108,8192956,16436808,91569.68902,8284525.689,0,645389.5157,4367681.245,220.6758566,0,19.9319923,557.0693012,8193108,8192968,32959992,165710.9713,8358678.971,0,543663.4424,6339208.451
7.109243615,0,1.683736899,790.3184268,8193108,8192956,16436808,92258.97094,8285214.971,0,645468.0981,4368327.002,221.0566318,0,20.07842379,556.5387375,8193108,8192968,32959992,173839.2698,8366807.27,0,541960.9151,6313502.01
6.893197175,0,1.86940705,790.1918586,8193108,8192956,16436808,91377.99948,8284334,0,645571.1275,4365100.169,243.162777,0,20.60801756,533.8173284,8193108,8192968,32959992,169884.2294,8362852.229,0,542220.8147,6316110.544
7.473200628,0,1.653962795,789.7282269,8193108,8192956,16436808,97125.51484,8290081.515,0,645643.2482,4362300.137,235.7299511,0,20.86316086,540.7336441,8193108,8192968,32959992,163658.446,8356626.446,0,542735.7427,6318944.182
6.929590059,0,1.415961386,790.7490373,8193108,8192956,16436808,95982.28088,8288938.281,0,645677.1412,4362424.447,219.6301982,0,19.46531185,558.5116307,8193108,8192968,32959992,164454.5072,8357422.507,0,541732.5057,6318369.803
6.900400197,0,1.5722839,790.6393372,8193108,8192956,16436808,91620.61949,8284576.62,0,645736.661,4357571.569,220.2858634,0,19.56639005,558.0458367,8193108,8192968,32959992,167174.2209,8360142.221,0,540522.0851,6317761.194
7.259146925,0,1.433257458,790.4284281,8193108,8192956,16436808,95642.60461,8288598.605,0,645776.7869,4352824.371,202.1826534,0,18.41248001,577.414481,8193108,8192968,32959992,164805.9064,8357773.906,0,540346.4733,6319582.161
6.690801855,0,1.400225288,791.0368413,8193108,8192956,16436808,97555.38761,8290511.388,0,645823.7993,4355245.857,187.2093239,0,17.69664795,592.9258386,8193108,8192968,32959992,164944.2105,8357912.211,0,540517.4217,6317898.06
6.869850722,0,1.598880726,790.6125408,8193108,8192956,16436808,101046.5615,8294002.562,0,645887.7231,4358540.522,192.9709482,0,18.10004155,586.7827765,8193108,8192968,32959992,178840.0357,8371808.036,0,538140.9968,6304838.829
7.57898879,0,1.608110394,789.9146986,8193108,8192956,16436808,102604.7784,8295560.778,0,645934.909,4360036.999,198.0777803,0,18.335381,581.38315,8193108,8192968,32959992,179757.5374,8372725.537,0,537272.8699,6303810.197
6.778115762,0,1.72370659,790.6076832,8193108,8192956,16436808,103698.9147,8296654.915,0,646077.2723,4359379.181,219.6984389,0,19.77632899,558.0268475,8193108,8192968,32959992,183722.7822,8376690.782,0,534658.7062,6300120.104
7.134715861,0,1.660732661,790.3427773,8193108,8192956,16436808,96261.95535,8289217.955,0,646187.7042,4361849.374,213.6426352,0,19.49441108,564.4622278,8193108,8192968,32959992,179290.301,8372258.301,0,535013.5821,6302287.887
7.192694248,0,1.687593295,789.9915438,8193108,8192956,16436808,93478.39164,8286434.392,0,646381.7173,4362029.653,215.5161016,0,18.86070251,563.1165742,8193108,8192968,32959992,173941.9105,8366909.911,0,535961.6172,6305838.571
7.061401997,0,1.653961717,790.1753569,8193108,8192956,16436808,94214.20402,8287170.204,0,646463.4954,4356046.391,215.1508364,0,18.75638782,563.7557291,8193108,8192968,32959992,167988.8234,8360956.823,0,532467.4004,6275224.681
7.022749617,0,1.596037881,790.3470492,8193108,8192956,16436808,94585.77635,8287541.776,0,646519.7622,4350298.245,212.8851955,0,18.664793,566.3405351,8193108,8192968,32959992,163133.7922,8356101.792,0,528841.6084,6243730.034
7.381263149,0,1.526181928,790.2220066,8193108,8192956,16436808,97752.02285,8290708.023,0,646613.9382,4351999.049,216.7876024,0,19.41161078,561.5040294,8193108,8192968,32959992,163836.5106,8356804.511,0,525576.5086,6204597.108
6.608447024,0,1.443900222,791.0567914,8193108,8192956,16436808,104430.9902,8297386.99,0,646695.6095,4354378.039,203.1575737,0,18.253887,576.3742181,8193108,8192968,32959992,162456.6766,8355424.677,0,521202.7538,6155184.472
7.093257064,0,1.622883628,790.394567,8193108,8192956,16436808,106941.8721,8299897.872,0,646789.2562,4357522.742,211.5928021,0,18.08267875,567.9889416,8193108,8192968,32959992,165242.5352,8358210.535,0,519775.1662,6128901.237
6.806293786,0,1.401000767,790.942485,8193108,8192956,16436808,99645.54566,8292601.546,0,646901.4917,4360720.596,220.9595743,0,19.14563794,557.7530725,8193108,8192968,32959992,163557.1334,8356525.133,0,519729.6387,6123235.568
6.8750925,0,1.581609126,790.652405,8193108,8192956,16436808,94672.60686,8287628.607,0,646986.5366,4362130.607,217.4108157,0,19.12672011,561.2919873,8193108,8192968,32959992,183967.4724,8376935.472,0,518451.8349,6103442.713
7.123125925,0,1.535034872,790.4522662,8193108,8192956,16436808,94376.50761,8287332.508,0,647089.9581,4361323.209,209.5836028,0,18.39246487,569.7543277,8193108,8192968,32959992,182607.5327,8375575.533,0,518711.5207,6105032.96
7.011097408,0,1.360741711,790.7617513,8193108,8192956,16436808,97978.68766,8290934.688,0,647139.3722,4363292.06,193.3288875,0,17.01307041,587.4956195,8193108,8192968,32959992,177407.6139,8370375.614,0,519151.7101,6110297.213
6.362657124,0,1.187343781,791.4419135,8193108,8192956,16436808,99048.95763,8292004.958,0,647205.4041,4365664.107,192.3284374,0,16.31142263,589.2843432,8193108,8192968,32959992,179310.0436,8372278.044,0,519702.0851,6106555.84
6.701734635,0,1.322878415,790.8208944,8193108,8192956,16436808,98164.01859,8291120.019,0,647277.6959,4368255.678,191.2105363,0,16.50548199,590.0517739,8193108,8192968,32959992,182053.1041,8375021.104,0,519223.9996,6101637.38
7.064311331,0,1.175653331,790.80435,8193108,8192956,16436808,94677.79373,8287633.794,0,647322.3266,4370022.952,174.8835001,0,15.73948128,607.2168399,8193108,8192968,32959992,181337.8171,8374305.817,0,519423.2865,6104487.665
6.301586998,0,1.208449083,791.6108838,8193108,8192956,16436808,92847.27493,8285803.275,0,647408.8152,4372402.511,171.9507808,0,15.56629724,610.1857672,8193108,8192968,32959992,173879.7207,8366847.721,0,520060.873,6110945.902
7.051086443,0,1.170921463,790.9384892,8193108,8192956,16436808,92629.47597,8285585.476,0,647476.4287,4374394.667,173.9993351,0,15.14538885,608.7934117,8193108,8192968,32959992,167309.5557,8360277.556,0,520609.6622,6116243.134
6.773129767,0,1.101608803,791.2485374,8193108,8192956,16436808,99355.17091,8292311.171,0,647544.8442,4376520.197,159.218134,0,14.5495496,624.1583918,8193108,8192968,32959992,160877.6813,8353845.681,0,521126.7067,6121907.062
6.408339676,0,1.093609541,791.5774763,8193108,8192956,16436808,102938.6151,8295894.615,0,647622.06,4378625.443,155.7655819,0,14.48401609,627.7967786,8193108,8192968,32959992,160908.9119,8353876.912,0,521398.9842,6121681.064
6.498773834,0,1.129822625,791.5459388,8193108,8192956,16436808,98044.12644,8291000.126,0,647676.6408,4380151.762,155.2895444,0,14.49386939,628.2224751,8193108,8192968,32959992,172735.8932,8365703.893,0,521413.0888,6107891.024
6.622650545,0,1.25851408,791.2599592,8193108,8192956,16436808,87564.90718,8280520.907,0,647738.101,4380293.892,169.6928882,0,15.23994844,612.8928574,8193108,8192968,32959992,180997.8251,8373965.825,0,521426.6987,6098759.132
6.615254587,0,1.249816036,791.2552379,8193108,8192956,16436808,88799.50809,8281755.508,0,647793.5389,4375750.556,172.9318823,0,15.41172171,609.5346798,8193108,8192968,32959992,186392.7965,8379360.797,0,521294.3199,6092553.772
9.040085431,0,1.872029429,787.392172,8193108,8192956,16436808,98877.58743,8291833.587,0,646879.2598,4372305.56,173.489121,0,15.88428153,608.2012927,8193108,8192968,32959992,182206.1894,8375174.189,0,521817.7433,6097358.56
7.441904388,0,1.421331599,789.7390034,8193108,8192956,16436808,97540.51584,8290496.516,0,646583.7833,4373783.401,169.7836324,0,15.52898933,611.8967874,8193108,8192968,32959992,172688.1888,8365656.189,0,522419.8209,6107537.203
6.774294693,0,1.112425774,791.1809544,8193108,8192956,16436808,99123.07695,8292079.077,0,646599.2936,4375511.571,149.6824181,0,14.09966792,633.9679082,8193108,8192968,32959992,165411.7169,8358379.717,0,522957.9838,6113959.404
6.782747312,0,1.034235324,791.3507074,8193108,8192956,16436808,102690.4685,8295646.469,0,646669.378,4374206.597,137.8457544,0,13.31305368,646.7372213,8193108,8192968,32959992,161402.0763,8354370.076,0,523449.4846,6117138.729
6.334192018,0,0.987631735,791.812973,8193108,8192956,16436808,104304.5859,8297260.586,0,646759.0988,4371585.486,146.084163,0,14.00176115,637.8130949,8193108,8192968,32959992,167976.809,8360944.809,0,523481.1961,6109933.349
6.170396816,0,0.896604201,792.0860807,8193108,8192956,16436808,106085.5653,8299041.565,0,646885.2936,4372425.707,130.7672627,0,12.73626514,654.6344888,8193108,8192968,32959992,179710.3411,8372678.341,0,523750.7712,6096626.717
6.770912811,0,1.050367446,791.3291942,8193108,8192956,16436808,105236.7534,8298192.753,0,646966.3602,4374702.887,136.7207437,0,12.84442124,648.5188861,8193108,8192968,32959992,179411.8989,8372379.899,0,524291.1028,6095896.033
6.720750197,0,1.147903289,791.2746635,8193108,8192956,16436808,96710.73809,8289666.738,0,647007.7056,4376534.048,132.6234278,0,12.75800632,652.7851072,8193108,8192968,32959992,175202.6357,8368170.636,0,524692.3392,6099763.583
6.555332657,0,1.092091924,791.512633,8193108,8192956,16436808,101589.452,8294545.452,0,647076.4261,4379056.938,126.7983236,0,12.3746552,658.9352679,8193108,8192968,32959992,169723.3676,8362691.368,0,525271.4339,6105030.791
6.62444885,0,1.157868409,791.3563576,8193108,8192956,16436808,102112.1845,8295068.185,0,647121.6116,4380829.488,134.6778646,0,12.9092703,650.4560893,8193108,8192968,32959992,165810.7918,8358778.792,0,525654.8264,6108786.42
6.73393972,0,1.168245856,791.112062,8193108,8192956,16436808,101717.9951,8294673.995,0,647189.6974,4382850.912,161.5842378,0,14.20914722,622.0629821,8193108,8192968,32959992,164655.9466,8357623.947,0,525994.9203,6108430.954
6.648883437,0,1.204675214,791.0161566,8193108,8192956,16436808,96810.30963,8289766.31,0,647263.7404,4385502.448,158.2168161,0,14.49228737,625.0387022,8193108,8192968,32959992,167052.5818,8360020.582,0,526015.7477,6100125.201
7.033941975,0,1.177155458,790.8800677,8193108,8192956,16436808,95515.20873,8288471.209,0,647299.1579,4387141.459,141.2310033,0,13.73378859,643.0928287,8193108,8192968,32959992,163968.0893,8356936.089,0,526273.7196,6099917.612
6.244559513,0,1.077758123,791.8415553,8193108,8192956,16436808,96210.14764,8289166.148,0,647379.5552,4389226.293,127.5295928,0,12.70542564,657.9064949,8193108,8192968,32959992,165014.229,8357982.229,0,526633.7235,6098019.837
6.635115623,0,0.935739771,791.6159124,8193108,8192956,16436808,98789.75902,8291745.759,0,647448.2771,4390719.856,116.1464646,0,11.69447062,670.245631,8193108,8192968,32959992,166361.3146,8359329.315,0,526728.6554,6096620.749
6.7495958,0,0.796993793,791.6116854,8193108,8192956,16436808,104333.9814,8297289.981,0,647504.0123,4392235.69,103.1758551,0,10.54956995,684.4456605,8193108,8192968,32959992,162497.1011,8355465.101,0,527161.3152,6100345.325
6.257102222,0,0.726280364,792.2017169,8193108,8192956,16436808,97924.45458,8290880.455,0,647594.399,4393573.283,108.2380422,0,10.99448511,678.8373766,8193108,8192968,32959992,164560.4403,8357528.44,0,527383.2227,6097547.671
5.816116094,0,0.689371169,792.7075542,8193108,8192956,16436808,98385.38219,8291341.382,0,647660.8875,4394464.082,101.0654994,0,10.45015504,686.6431597,8193108,8192968,32959992,164001.9538,8356969.954,0,527692.2886,6098614.118
6.830090132,0,0.770378401,791.5878094,8193108,8192956,16436808,99242.48791,8292198.488,0,647748.6454,4395760.01,94.68781872,0,9.919499476,693.6918041,8193108,8192968,32959992,160875.5329,8353843.533,0,528156.1727,6101801.085
5.97988617,0,0.801143507,792.4122859,8193108,8192956,16436808,97790.02415,8290746.024,0,647843.1715,4397069.07,89.84853207,0,9.615944509,698.8223166,8193108,8192968,32959992,160789.4485,8353757.449,0,528451.789,6101064.869
6.34968332,0,0.712795469,791.9497152,8193108,8192956,16436808,97895.685,8290851.685,0,647963.5288,4398330.192,87.76684643,0,9.028759575,701.3850725,8193108,8192968,32959992,164158.3952,8357126.395,0,528486.0786,6095140.494
6.696034661,0,0.689941955,791.5443817,8193108,8192956,16436808,103246.072,8296202.072,0,648043.5302,4399294.01,81.87910292,0,8.786150295,707.5438763,8193108,8192968,32959992,162731.8513,8355699.851,0,528740.8632,6095595.197
5.90702022,0,0.654412547,792.6131058,8193108,8192956,16436808,99313.51894,8292269.519,0,648100.702,4400275.299,76.15581025,0,8.246849054,713.9957856,8193108,8192968,32959992,161968.4561,8354936.456,0,529064.6202,6096613.792
6.58063145,0,0.57306979,792.0386061,8193108,8192956,16436808,95833.52219,8288789.522,0,648201.1739,4401246.216,69.83924961,0,7.695751287,720.9814267,8193108,8192968,32959992,165572.6462,8358540.646,0,529258.4692,6092459.9
6.090606658,0,0.536602712,792.5388267,8193108,8192956,16436808,99116.62068,8292072.621,0,648295.5988,4402014.552,65.29049031,0,7.327622703,725.8234759,8193108,8192968,32959992,162932.2078,8355900.208,0,529663.923,6094310.064
6.36331519,0,0.555822899,792.308417,8193108,8192956,16436808,99741.4984,8292697.498,0,648350.7565,4402849.034,61.92112257,0,6.962452894,729.5679277,8193108,8192968,32959992,161715.6571,8354683.657,0,530072.1002,6096310.292
6.572864717,0,0.542431695,792.048891,8193108,8192956,16436808,102113.7009,8295069.701,0,648436.2154,4403769.193,57.41838947,0,6.582466432,734.3978114,8193108,8192968,32959992,162907.6854,8355875.685,0,530624.1433,6094304.385
5.613350879,0,0.543050946,793.0650563,8193108,8192956,16436808,100065.4662,8293021.466,0,648490.2366,4404412.998,55.62728635,0,6.319863725,736.4784331,8193108,8192968,32959992,162500.7255,8355468.726,0,530965.423,6094747.924
5.969620406,0,0.456639451,792.7950466,8193108,8192956,16436808,101422.3157,8294378.316,0,648592.6223,4405187.896,48.82996162,0,5.521032166,744.1209696,8193108,8192968,32959992,169345.0317,8362313.032,0,531490.9793,6087752.008
6.386395833,0,0.463367084,792.3605407,8193108,8192956,16436808,102603.526,8295559.526,0,648669.9074,4405623.912,45.9929948,0,5.307911499,747.3347466,8193108,8192968,32959992,177092.137,8370060.137,0,531777.9526,6079039.187
6.1044211,0,0.483971858,792.5072044,8193108,8192956,16436808,99905.74963,8292861.75,0,648818.4841,4406366.87,56.15552915,0,5.683319545,736.5651164,8193108,8192968,32959992,175558.9179,8368526.918,0,532314.2312,6078864.835
6.086226221,0,0.52603266,792.2979476,8193108,8192956,16436808,101564.6879,8294520.688,0,648930.5316,4407216.156,49.46629666,0,5.409179687,743.3906989,8193108,8192968,32959992,174129.6536,8367097.654,0,532812.5947,6080309.847
6.347327756,0,0.441095563,792.3532317,8193108,8192956,16436808,101120.4189,8294076.419,0,648972.6836,4407763.376,40.72317357,0,4.788013993,752.9461506,8193108,8192968,32959992,172991.8208,8365959.821,0,533209.8805,6081284.717
6.176448044,0,0.436202843,792.6022945,8193108,8192956,16436808,102087.3955,8295043.396,0,649038.2552,4408363.504,36.25711433,0,4.430571571,757.939161,8193108,8192968,32959992,171285.1323,8364253.132,0,533696.8459,6082536.668
6.199150078,0,0.423801602,792.5801102,8193108,8192956,16436808,104867.8769,8297823.877,0,649108.4401,4408863.159,35.40987593,0,4.355324692,758.7379792,8193108,8192968,32959992,169953.1329,8362921.133,0,534092.3427,6083488.473
6.400195274,0,0.367386097,792.415618,8193108,8192956,16436808,104828.7083,8297784.708,0,649173.6709,4409494.797,33.48661965,0,4.111473221,760.8442795,8193108,8192968,32959992,168638.9465,8361606.947,0,534490.2633,6085021.661
6.068278763,0,0.338623956,792.7430781,8193108,8192956,16436808,104539.484,8297495.484,0,649272.3182,4410044.141,31.30714863,0,3.628645281,763.6804982,8193108,8192968,32959992,167213.9678,8360181.968,0,534958.6437,6086225.503
6.10474369,0,0.351080501,792.7605938,8193108,8192956,16436808,103110.7793,8296066.779,0,649343.1075,4410391.928,30.35599631,0,3.617892841,764.7030886,8193108,8192968,32959992,166593.7006,8359561.701,0,535246.5294,6086895.559
6.053436244,0,0.350115357,792.7786645,8193108,8192956,16436808,102656.2792,8295612.279,0,649439.9387,4410867.792,29.45009583,0,3.71837378,765.4470222,8193108,8192968,32959992,164703.5943,8357671.594,0,535718.0026,6087968.309
5.854073952,0,0.324102528,793.0271199,8193108,8192956,16436808,100971.3247,8293927.325,0,649497.2608,4411176.779,29.04730311,0,3.735094929,765.8101179,8193108,8192968,32959992,163443.6447,8356411.645,0,536069.155,6088604.386
5.946548819,0,0.292909277,792.7273579,8193108,8192956,16436808,101700.4894,8294656.489,0,649561.5987,4411529.256,30.91259958,0,3.556536872,764.0383371,8193108,8192968,32959992,161301.2976,8354269.298,0,536593.9089,6089638.084
6.071411461,0,0.292540825,792.5910654,8193108,8192956,16436808,101570.9121,8294526.912,0,649620.1166,4411746.553,25.85339779,0,3.047651017,769.6913029,8193108,8192968,32959992,160746.7115,8353714.712,0,536907.9791,6090091.582
6.180543271,0,0.255721682,792.8300125,8193108,8192956,16436808,102192.0239,8295148.024,0,649681.4825,4411985.475,23.44732854,0,2.833334773,772.4533488,8193108,8192968,32959992,165663.3674,8358631.367,0,537156.3526,6084652.373
6.31722052,0,0.271685029,792.7400539,8193108,8192956,16436808,102909.9193,8295865.919,0,649747.4361,4412271.922,21.06655022,0,2.523696524,775.2946143,8193108,8192968,32959992,166399.2459,8359367.246,0,537587.9188,6083194.872
6.00574553,0,0.256178024,793.0429583,8193108,8192956,16436808,104056.38,8297012.38,0,649799.0015,4412538.369,21.13599695,0,2.539972681,775.2587642,8193108,8192968,32959992,165685.8392,8358653.839,0,537995.5861,6083628.942
5.824758668,0,0.260868315,793.2456065,8193108,8192956,16436808,104730.9541,8297686.954,0,649857.7644,4412738.054,21.05150811,0,2.600829515,775.2347309,8193108,8192968,32959992,164728.2683,8357696.268,0,538356.6347,6084129.034
6.196900511,0,0.268645166,792.8528236,8193108,8192956,16436808,103900.9817,8296856.982,0,649932.9881,4413057.662,21.16079721,0,2.532740897,775.1583649,8193108,8192968,32959992,163572.0569,8356540.057,0,538847.5628,6084741.026
6.13754796,0,0.283844454,792.9240369,8193108,8192956,16436808,103496.2506,8296452.251,0,649970.8606,4413259.162,19.53799746,0,2.346617015,776.9662493,8193108,8192968,32959992,163031.399,8355999.399,0,539155.8757,6085110.123
5.62856403,0,0.256761872,793.4115763,8193108,8192956,16436808,102381.5077,8295337.508,0,650011.3858,4413454.076,18.51926309,0,2.18743725,778.1658827,8193108,8192968,32959992,162763.7574,8355731.757,0,539552.7803,6085530.093
6.121357626,0,0.252938856,792.9615816,8193108,8192956,16436808,101257.9041,8294213.904,0,650070.0804,4413668.819,19.44443847,0,2.234020935,777.1717785,8193108,8192968,32959992,162146.3713,8355114.371,0,539987.0418,6086071.864
6.069178288,0.012857464,0.353290443,792.709051,8193108,8192956,16436808,100952.178,8293908.178,0,650149.9392,4413911.338,18.74481871,0.020229586,2.203529978,777.6554826,8193108,8192968,32959992,167920.3293,8360888.329,0,540078.2801,6079063.721
5.809796385,0.020368228,0.420339935,792.6695167,8193108,8192956,16436808,99027.82946,8291983.83,0,650267.4443,4414440.211,22.11209886,0.032460571,2.554958632,773.7829967,8193108,8192968,32959992,181070.5002,8374038.5,0,540100.6715,6064626.784
5.959940803,0.002164064,0.311592324,792.9848349,8193108,8192956,16436808,99020.22408,8291976.224,0,650307.2944,4414765.459,22.95186242,0.004232382,2.685120375,773.1890225,8193108,8192968,32959992,180600.7405,8373568.741,0,540385.4849,6064803.594
6.249487197,0.000721355,0.313016373,792.701718,8193108,8192956,16436808,98441.83981,8291397.84,0,650370.07,4415320.121,18.27731115,0.001410794,2.198050145,778.4618733,8193108,8192968,32959992,179502.2626,8372470.263,0,540798.2542,6065353.28
6.394260394,0,0.313728398,792.5601596,8193108,8192956,16436808,98152.64767,8291108.648,0,650401.4579,4415597.452,15.94003552,0,1.954515029,781.0982987,8193108,8192968,32959992,178953.0236,8371921.024,0,541004.6388,6065628.122
5.905433167,0,0.286216106,793.0587028,8193108,8192956,16436808,97263.24148,8290219.242,0,650519.5668,4416257.61,13.37833879,0,1.696031448,783.8911756,8193108,8192968,32959992,177661.0632,8370629.063,0,541617.8761,6066312.789
5.929748995,0,0.295316389,793.0496464,8193108,8192956,16436808,97999.27334,8290955.273,0,650578.0438,4416487.76,13.63269031,0,1.715930868,783.6361516,8193108,8192968,32959992,177128.374,8370096.374,0,541818.2132,6066539.576
5.978380651,0,0.313516954,793.0315334,8193108,8192956,16436808,99471.33704,8292427.337,0,650694.9979,4416948.06,14.14139335,0,1.755729708,783.1261037,8193108,8192968,32959992,176062.9957,8369030.996,0,542218.8875,6066993.151
6.129372151,0,0.307083722,792.8400809,8193108,8192956,16436808,98239.15447,8291195.155,0,650783.5645,4417329.906,15.75392372,0,1.862660563,781.3660216,8193108,8192968,32959992,175581.0382,8368549.038,0,542538.312,6067380.308
6.117677618,0,0.301128188,792.8242424,8193108,8192956,16436808,97564.59551,8290520.596,0,650836.5734,4417574.576,15.93391921,0,1.864454519,781.1520291,8193108,8192968,32959992,175198.2191,8368166.219,0,542744.0416,6067636.525
5.811869198,0,0.291590655,792.9102193,8193108,8192956,16436808,97105.87192,8290061.872,0,650931.2603,4418078.629,14.84336502,0,1.767777721,782.1489208,8193108,8192968,32959992,173973.8304,8366941.83,0,543156.9103,6068195.998
5.986456346,0,0.289040833,792.6382884,8193108,8192956,16436808,97411.05096,8290367.051,0,651000.0063,4418378.806,18.9249537,0,2.091138829,777.4822185,8193108,8192968,32959992,172943.4566,8365911.457,0,543522.4739,6068688.563
6.20867711,0,0.255506452,792.8459446,8193108,8192956,16436808,99768.87207,8292724.872,0,651088.4439,4418703.109,17.92572975,0,2.115519292,778.9216354,8193108,8192968,32959992,172063.8458,8365031.846,0,543906.3163,6069177.856
5.779688946,0,0.262307614,793.2246975,8193108,8192956,16436808,97853.22603,8290809.226,0,651154.5998,4419033.508,18.33196185,0,2.114626535,778.4103254,8193108,8192968,32959992,171538.2275,8364506.228,0,544214.5868,6069605.525
6.421384289,0,0.277686697,792.5712474,8193108,8192956,16436808,96776.67075,8289732.671,0,651218.8196,4419406.836,21.63678175,0,2.422467959,774.8251881,8193108,8192968,32959992,170779.418,8363747.418,0,544621.2783,6070140.433
